Data,Produto,Quantidade,Preço Unitário,Total Venda,Estação
2024-10-21,Óculos de Sol,3,1416.0,5097.6,Primavera
2024-10-21,Óculos de Sol,2,534.62,1283.09,Primavera
2024-10-21,Chinelo,3,1686.32,6070.75,Primavera
2024-10-21,Capa de Prancha,1,1897.55,2277.06,Primavera
2024-10-21,Bermuda de Surf,1,968.81,1162.57,Primavera
2024-10-21,Prancha de Surf,2,789.92,1895.81,Primavera
2024-10-21,Capa de Prancha,2,1799.21,4318.1,Primavera
2024-10-21,Camisa UV,3,1927.35,6938.46,Primavera
2024-10-21,Boné,1,1389.28,1667.14,Primavera
2024-10-21,Leash,4,1218.94,5850.91,Primavera
2024-10-21,Óculos de Sol,5,1127.13,6762.78,Primavera
2024-10-21,Roupa de Neoprene,4,104.73,502.7,Primavera
2024-10-21,Prancha de Surf,4,1127.93,5414.06,Primavera
2024-10-21,Deck de Prancha,4,1274.22,6116.26,Primavera
2024-10-21,Camisa UV,5,1844.51,11067.06,Primavera
2024-10-21,Roupa de Neoprene,2,100.07,240.17,Primavera
2024-10-21,Deck de Prancha,4,890.77,4275.7,Primavera
2024-10-21,Óculos de Sol,3,1330.67,4790.41,Primavera
2024-10-21,Chinelo,1,354.44,425.33,Primavera
2024-10-21,Roupa de Neoprene,5,211.58,1269.48,Primavera
2024-10-21,Rash Guard,4,1809.84,8687.23,Primavera
2024-10-21,Cera para Prancha,5,729.31,4375.86,Primavera
2024-10-21,Rash Guard,2,454.11,1089.86,Primavera
2024-10-21,Cera para Prancha,2,129.21,310.1,Primavera
2024-10-21,Mochila Impermeável,2,968.74,2324.98,Primavera
2024-10-21,Chinelo,3,324.74,1169.06,Primavera
2024-10-21,Óculos de Sol,1,1510.65,1812.78,Primavera
2024-10-21,Deck de Prancha,3,1236.34,4450.82,Primavera
2024-10-21,Leash,4,1019.72,4894.66,Primavera
2024-10-21,Roupa de Neoprene,3,182.55,657.18,Primavera
2024-10-21,Prancha de Surf,4,1452.44,6971.71,Primavera
2024-10-21,Roupa de Neoprene,2,993.75,2385.0,Primavera
2024-10-21,Cera para Prancha,4,1632.89,7837.87,Primavera
2024-10-21,Capa de Prancha,1,1939.02,2326.82,Primavera
2024-10-21,Roupa de Neoprene,1,1286.36,1543.63,Primavera
2024-10-21,Capa de Prancha,4,111.2,533.76,Primavera
2024-10-21,Boné,3,1333.02,4798.87,Primavera
2024-10-21,Bermuda de Surf,2,796.47,1911.53,Primavera
2024-10-22,Cera para Prancha,4,478.42,2296.42,Primavera
2024-10-22,Camisa UV,3,933.89,3362.0,Primavera
2024-10-22,Prancha de Surf,5,1228.63,7371.78,Primavera
2024-10-22,Rash Guard,5,278.87,1673.22,Primavera
2024-10-22,Rash Guard,1,986.95,1184.34,Primavera
2024-10-22,Óculos de Sol,1,964.22,1157.06,Primavera
2024-10-22,Leash,1,1715.87,2059.04,Primavera
2024-10-22,Cera para Prancha,2,172.3,413.52,Primavera
2024-10-22,Camisa UV,1,267.26,320.71,Primavera
2024-10-22,Chinelo,2,1468.37,3524.09,Primavera
2024-10-22,Roupa de Neoprene,3,1579.41,5685.88,Primavera
2024-10-22,Rash Guard,3,179.91,647.68,Primavera
2024-10-22,Cera para Prancha,2,1029.13,2469.91,Primavera
2024-10-22,Cera para Prancha,4,1982.61,9516.53,Primavera
2024-10-22,Rash Guard,5,1483.19,8899.14,Primavera
2024-10-22,Chinelo,2,919.92,2207.81,Primavera
2024-10-22,Óculos de Sol,3,1745.47,6283.69,Primavera
2024-10-22,Chinelo,3,1270.21,4572.76,Primavera
2024-10-22,Roupa de Neoprene,5,1474.69,8848.14,Primavera
2024-10-22,Capa de Prancha,4,1787.34,8579.23,Primavera
2024-10-22,Leash,2,1182.26,2837.42,Primavera
2024-10-22,Cera para Prancha,5,1044.91,6269.46,Primavera
2024-10-22,Bermuda de Surf,4,1248.7,5993.76,Primavera
2024-10-22,Prancha de Surf,5,1253.39,7520.34,Primavera
2024-10-22,Boné,1,739.51,887.41,Primavera
2024-10-22,Mochila Impermeável,4,308.61,1481.33,Primavera
2024-10-22,Bermuda de Surf,5,1337.73,8026.38,Primavera
2024-10-22,Bermuda de Surf,5,419.7,2518.2,Primavera
2024-10-23,Óculos de Sol,4,101.95,489.36,Primavera
2024-10-23,Chinelo,3,1755.42,6319.51,Primavera
2024-10-23,Leash,4,1928.8,9258.24,Primavera
2024-10-23,Leash,5,314.75,1888.5,Primavera
2024-10-23,Roupa de Neoprene,5,1772.08,10632.48,Primavera
2024-10-23,Deck de Prancha,4,656.54,3151.39,Primavera
2024-10-23,Camisa UV,3,1840.94,6627.38,Primavera
2024-10-23,Prancha de Surf,1,1517.1,1820.52,Primavera
2024-10-23,Óculos de Sol,3,1633.05,5878.98,Primavera
2024-10-23,Leash,4,386.15,1853.52,Primavera
2024-10-23,Prancha de Surf,3,1097.92,3952.51,Primavera
2024-10-23,Chinelo,1,1668.1,2001.72,Primavera
2024-10-23,Leash,2,674.67,1619.21,Primavera
2024-10-23,Capa de Prancha,3,1794.52,6460.27,Primavera
2024-10-23,Mochila Impermeável,4,637.28,3058.94,Primavera
2024-10-23,Prancha de Surf,5,573.66,3441.96,Primavera
2024-10-23,Roupa de Neoprene,5,266.94,1601.64,Primavera
2024-10-23,Mochila Impermeável,2,1396.44,3351.46,Primavera
2024-10-23,Cera para Prancha,3,602.84,2170.22,Primavera
2024-10-23,Mochila Impermeável,5,1736.56,10419.36,Primavera
2024-10-23,Chinelo,3,1036.84,3732.62,Primavera
2024-10-23,Rash Guard,4,1929.57,9261.94,Primavera
2024-10-23,Chinelo,4,470.55,2258.64,Primavera
2024-10-23,Rash Guard,3,1190.69,4286.48,Primavera
2024-10-23,Leash,2,822.52,1974.05,Primavera
2024-10-23,Chinelo,5,507.9,3047.4,Primavera
2024-10-23,Capa de Prancha,1,1039.25,1247.1,Primavera
2024-10-23,Deck de Prancha,1,1288.57,1546.28,Primavera
2024-10-23,Mochila Impermeável,1,1321.95,1586.34,Primavera
2024-10-23,Camisa UV,4,493.36,2368.13,Primavera
2024-10-23,Camisa UV,4,1853.04,8894.59,Primavera
2024-10-23,Prancha de Surf,5,931.44,5588.64,Primavera
2024-10-23,Prancha de Surf,3,862.26,3104.14,Primavera
2024-10-23,Leash,4,477.62,2292.58,Primavera
2024-10-23,Óculos de Sol,4,635.93,3052.46,Primavera
2024-10-23,Camisa UV,2,1698.86,4077.26,Primavera
2024-10-23,Chinelo,5,1415.69,8494.14,Primavera
2024-10-23,Roupa de Neoprene,4,1536.61,7375.73,Primavera
2024-10-23,Leash,1,1121.06,1345.27,Primavera
2024-10-23,Boné,3,720.6,2594.16,Primavera
2024-10-23,Capa de Prancha,5,1738.77,10432.62,Primavera
2024-10-23,Leash,3,1959.06,7052.62,Primavera
2024-10-23,Leash,4,411.73,1976.3,Primavera
2024-10-23,Mochila Impermeável,4,686.4,3294.72,Primavera
2024-10-23,Bermuda de Surf,5,1527.78,9166.68,Primavera
2024-10-23,Bermuda de Surf,3,189.35,681.66,Primavera
2024-10-23,Óculos de Sol,3,1255.93,4521.35,Primavera
2024-10-24,Deck de Prancha,3,347.16,1249.78,Primavera
2024-10-24,Cera para Prancha,3,1821.79,6558.44,Primavera
2024-10-24,Boné,4,1298.21,6231.41,Primavera
2024-10-24,Prancha de Surf,3,171.18,616.25,Primavera
2024-10-24,Prancha de Surf,3,1531.06,5511.82,Primavera
2024-10-24,Bermuda de Surf,4,1530.55,7346.64,Primavera
2024-10-24,Capa de Prancha,1,792.46,950.95,Primavera
2024-10-24,Leash,2,318.03,763.27,Primavera
2024-10-24,Deck de Prancha,5,509.36,3056.16,Primavera
2024-10-24,Rash Guard,3,1624.03,5846.51,Primavera
2024-10-24,Mochila Impermeável,5,1189.66,7137.96,Primavera
2024-10-24,Capa de Prancha,2,1617.45,3881.88,Primavera
2024-10-24,Roupa de Neoprene,5,219.63,1317.78,Primavera
2024-10-24,Rash Guard,4,1087.4,5219.52,Primavera
2024-10-24,Leash,2,199.74,479.38,Primavera
2024-10-24,Cera para Prancha,5,1129.39,6776.34,Primavera
2024-10-24,Boné,4,1504.09,7219.63,Primavera
2024-10-24,Capa de Prancha,2,887.26,2129.42,Primavera
2024-10-24,Cera para Prancha,2,1168.39,2804.14,Primavera
2024-10-24,Leash,5,385.19,2311.14,Primavera
2024-10-24,Prancha de Surf,5,942.83,5656.98,Primavera
2024-10-24,Capa de Prancha,4,1469.02,7051.3,Primavera
2024-10-24,Óculos de Sol,3,194.63,700.67,Primavera
2024-10-24,Rash Guard,5,738.77,4432.62,Primavera
2024-10-24,Chinelo,4,1827.34,8771.23,Primavera
2024-10-24,Mochila Impermeável,1,1702.01,2042.41,Primavera
2024-10-24,Bermuda de Surf,3,1141.69,4110.08,Primavera
2024-10-24,Cera para Prancha,4,1884.92,9047.62,Primavera
2024-10-24,Deck de Prancha,2,676.59,1623.82,Primavera
2024-10-24,Leash,4,1959.79,9406.99,Primavera
2024-10-24,Leash,5,121.07,726.42,Primavera
2024-10-24,Capa de Prancha,4,146.86,704.93,Primavera
2024-10-24,Óculos de Sol,4,1421.0,6820.8,Primavera
2024-10-24,Roupa de Neoprene,2,296.38,711.31,Primavera
2024-10-24,Roupa de Neoprene,1,1412.02,1694.42,Primavera
2024-10-24,Óculos de Sol,2,590.92,1418.21,Primavera
2024-10-24,Leash,4,106.27,510.1,Primavera
2024-10-24,Chinelo,2,495.78,1189.87,Primavera
2024-10-24,Leash,4,1005.54,4826.59,Primavera
2024-10-24,Rash Guard,2,1218.63,2924.71,Primavera
2024-10-24,Deck de Prancha,4,1086.92,5217.22,Primavera
2024-10-24,Leash,1,448.63,538.36,Primavera
2024-10-25,Capa de Prancha,3,1694.08,6098.69,Primavera
2024-10-25,Óculos de Sol,1,148.21,177.85,Primavera
2024-10-25,Mochila Impermeável,3,1156.43,4163.15,Primavera
2024-10-25,Óculos de Sol,1,1087.52,1305.02,Primavera
2024-10-25,Bermuda de Surf,3,1703.55,6132.78,Primavera
2024-10-25,Camisa UV,1,418.41,502.09,Primavera
2024-10-25,Capa de Prancha,4,755.66,3627.17,Primavera
2024-10-25,Boné,3,1963.92,7070.11,Primavera
2024-10-25,Cera para Prancha,1,1134.65,1361.58,Primavera
2024-10-25,Óculos de Sol,4,1822.7,8748.96,Primavera
2024-10-25,Roupa de Neoprene,2,1984.31,4762.34,Primavera
2024-10-25,Chinelo,5,832.38,4994.28,Primavera
2024-10-25,Prancha de Surf,2,927.61,2226.26,Primavera
2024-10-25,Óculos de Sol,5,1501.17,9007.02,Primavera
2024-10-25,Boné,2,1744.54,4186.9,Primavera
2024-10-25,Óculos de Sol,3,924.69,3328.88,Primavera
2024-10-25,Óculos de Sol,4,127.4,611.52,Primavera
2024-10-25,Deck de Prancha,5,1941.18,11647.08,Primavera
2024-10-25,Chinelo,1,898.07,1077.68,Primavera
2024-10-25,Roupa de Neoprene,5,879.56,5277.36,Primavera
2024-10-25,Camisa UV,1,519.75,623.7,Primavera
2024-10-25,Cera para Prancha,3,431.39,1553.0,Primavera
2024-10-25,Capa de Prancha,5,918.98,5513.88,Primavera
2024-10-25,Roupa de Neoprene,4,1395.83,6699.98,Primavera
2024-10-25,Camisa UV,4,570.1,2736.48,Primavera
2024-10-25,Deck de Prancha,1,999.33,1199.2,Primavera
2024-10-25,Óculos de Sol,1,389.05,466.86,Primavera
2024-10-25,Roupa de Neoprene,2,1073.35,2576.04,Primavera
2024-10-25,Roupa de Neoprene,3,191.84,690.62,Primavera
2024-10-25,Boné,5,1411.44,8468.64,Primavera
2024-10-25,Capa de Prancha,4,1007.09,4834.03,Primavera
2024-10-25,Boné,4,944.92,4535.62,Primavera
2024-10-25,Rash Guard,5,1228.77,7372.62,Primavera
2024-10-25,Cera para Prancha,2,612.85,1470.84,Primavera
2024-10-25,Cera para Prancha,5,1755.89,10535.34,Primavera
2024-10-25,Deck de Prancha,1,1248.38,1498.06,Primavera
2024-10-25,Prancha de Surf,1,400.36,480.43,Primavera
2024-10-25,Boné,3,721.83,2598.59,Primavera
2024-10-25,Cera para Prancha,3,336.64,1211.9,Primavera
2024-10-25,Óculos de Sol,4,244.81,1175.09,Primavera
2024-10-26,Leash,1,1467.87,1761.44,Primavera
2024-10-26,Roupa de Neoprene,3,906.06,3261.82,Primavera
2024-10-26,Bermuda de Surf,1,806.48,967.78,Primavera
2024-10-26,Capa de Prancha,5,1772.01,10632.06,Primavera
2024-10-26,Bermuda de Surf,5,873.89,5243.34,Primavera
2024-10-26,Roupa de Neoprene,4,1490.48,7154.3,Primavera
2024-10-26,Cera para Prancha,3,1352.11,4867.6,Primavera
2024-10-26,Prancha de Surf,1,1997.93,2397.52,Primavera
2024-10-26,Chinelo,2,1172.47,2813.93,Primavera
2024-10-26,Prancha de Surf,1,1315.08,1578.1,Primavera
2024-10-26,Óculos de Sol,1,694.36,833.23,Primavera
2024-10-26,Bermuda de Surf,5,1688.18,10129.08,Primavera
2024-10-26,Boné,2,889.09,2133.82,Primavera
2024-10-26,Mochila Impermeável,5,1618.18,9709.08,Primavera
2024-10-26,Chinelo,4,1474.64,7078.27,Primavera
2024-10-26,Leash,2,203.26,487.82,Primavera
2024-10-26,Capa de Prancha,1,1221.93,1466.32,Primavera
2024-10-26,Mochila Impermeável,5,622.5,3735.0,Primavera
2024-10-26,Leash,4,198.14,951.07,Primavera
2024-10-26,Óculos de Sol,2,646.79,1552.3,Primavera
2024-10-26,Capa de Prancha,5,716.32,4297.92,Primavera
2024-10-26,Cera para Prancha,4,914.74,4390.75,Primavera
2024-10-26,Prancha de Surf,3,1854.46,6676.06,Primavera
2024-10-26,Prancha de Surf,5,1964.28,11785.68,Primavera
2024-10-26,Mochila Impermeável,4,1028.42,4936.42,Primavera
2024-10-26,Rash Guard,3,1805.57,6500.05,Primavera
2024-10-26,Rash Guard,5,648.61,3891.66,Primavera
2024-10-26,Capa de Prancha,1,1975.78,2370.94,Primavera
2024-10-26,Prancha de Surf,2,1051.43,2523.43,Primavera
2024-10-26,Deck de Prancha,1,1926.63,2311.96,Primavera
2024-10-26,Mochila Impermeável,1,1588.43,1906.12,Primavera
2024-10-26,Leash,2,1907.53,4578.07,Primavera
2024-10-26,Leash,2,1300.47,3121.13,Primavera
2024-10-26,Mochila Impermeável,2,466.67,1120.01,Primavera
2024-10-26,Roupa de Neoprene,4,145.88,700.22,Primavera
2024-10-26,Deck de Prancha,4,714.77,3430.9,Primavera
2024-10-26,Rash Guard,3,203.82,733.75,Primavera
2024-10-26,Rash Guard,2,215.73,517.75,Primavera
2024-10-26,Roupa de Neoprene,2,1171.03,2810.47,Primavera
2024-10-26,Óculos de Sol,5,1910.82,11464.92,Primavera
2024-10-26,Óculos de Sol,2,1772.38,4253.71,Primavera
2024-10-26,Óculos de Sol,1,1746.9,2096.28,Primavera
2024-10-26,Rash Guard,2,748.97,1797.53,Primavera
2024-10-26,Leash,4,835.0,4008.0,Primavera
2024-10-26,Capa de Prancha,4,461.49,2215.15,Primavera
2024-10-26,Rash Guard,2,964.61,2315.06,Primavera
2024-10-26,Rash Guard,1,765.34,918.41,Primavera
2024-10-26,Bermuda de Surf,5,820.29,4921.74,Primavera
2024-10-26,Roupa de Neoprene,3,1419.8,5111.28,Primavera
2024-10-26,Rash Guard,5,1731.39,10388.34,Primavera
2024-10-26,Camisa UV,5,559.04,3354.24,Primavera
2024-10-26,Mochila Impermeável,2,1115.35,2676.84,Primavera
2024-10-26,Óculos de Sol,3,1555.76,5600.74,Primavera
2024-10-26,Camisa UV,5,193.73,1162.38,Primavera
2024-10-26,Camisa UV,5,1499.35,8996.1,Primavera
2024-10-26,Chinelo,4,484.6,2326.08,Primavera
2024-10-26,Bermuda de Surf,2,1633.74,3920.98,Primavera
2024-10-26,Capa de Prancha,5,881.25,5287.5,Primavera
2024-10-26,Roupa de Neoprene,4,810.31,3889.49,Primavera
2024-10-26,Capa de Prancha,5,201.88,1211.28,Primavera
2024-10-26,Cera para Prancha,4,1037.51,4980.05,Primavera
2024-10-26,Leash,4,738.26,3543.65,Primavera
2024-10-26,Rash Guard,5,1116.15,6696.9,Primavera
2024-10-26,Roupa de Neoprene,3,858.14,3089.3,Primavera
2024-10-26,Boné,1,1052.87,1263.44,Primavera
2024-10-26,Roupa de Neoprene,2,711.76,1708.22,Primavera
2024-10-26,Leash,2,702.21,1685.3,Primavera
2024-10-26,Roupa de Neoprene,4,491.44,2358.91,Primavera
2024-10-26,Boné,1,1456.95,1748.34,Primavera
2024-10-26,Rash Guard,4,1677.78,8053.34,Primavera
2024-10-26,Óculos de Sol,4,1138.88,5466.62,Primavera
2024-10-26,Capa de Prancha,4,1954.27,9380.5,Primavera
2024-10-26,Prancha de Surf,2,1666.47,3999.53,Primavera
2024-10-26,Rash Guard,2,1257.58,3018.19,Primavera
2024-10-26,Cera para Prancha,3,433.82,1561.75,Primavera
2024-10-26,Cera para Prancha,4,1228.82,5898.34,Primavera
2024-10-26,Cera para Prancha,2,535.45,1285.08,Primavera
2024-10-26,Camisa UV,2,106.51,255.62,Primavera
2024-10-26,Boné,2,945.99,2270.38,Primavera
2024-10-26,Cera para Prancha,2,732.85,1758.84,Primavera
2024-10-26,Chinelo,3,786.94,2832.98,Primavera
2024-10-26,Chinelo,5,1329.5,7977.0,Primavera
2024-10-26,Óculos de Sol,4,1434.28,6884.54,Primavera
2024-10-26,Bermuda de Surf,5,1398.64,8391.84,Primavera
2024-10-26,Óculos de Sol,3,1438.44,5178.38,Primavera
2024-10-26,Leash,1,1317.89,1581.47,Primavera
2024-10-26,Rash Guard,3,1083.48,3900.53,Primavera
2024-10-26,Mochila Impermeável,4,1747.51,8388.05,Primavera
2024-10-26,Bermuda de Surf,2,1159.37,2782.49,Primavera
2024-10-26,Óculos de Sol,2,1449.67,3479.21,Primavera
2024-10-26,Leash,1,567.78,681.34,Primavera
2024-10-26,Prancha de Surf,5,1821.38,10928.28,Primavera
2024-10-27,Rash Guard,2,628.13,1507.51,Primavera
2024-10-27,Cera para Prancha,1,1466.19,1759.43,Primavera
2024-10-27,Capa de Prancha,3,1680.72,6050.59,Primavera
2024-10-27,Rash Guard,4,874.69,4198.51,Primavera
2024-10-27,Leash,4,1676.6,8047.68,Primavera
2024-10-27,Bermuda de Surf,4,1653.06,7934.69,Primavera
2024-10-27,Cera para Prancha,2,1873.19,4495.66,Primavera
2024-10-27,Cera para Prancha,4,191.51,919.25,Primavera
2024-10-27,Deck de Prancha,4,1831.21,8789.81,Primavera
2024-10-27,Rash Guard,1,1397.33,1676.8,Primavera
2024-10-27,Capa de Prancha,1,253.09,303.71,Primavera
2024-10-27,Óculos de Sol,2,214.87,515.69,Primavera
2024-10-27,Óculos de Sol,2,1680.84,4034.02,Primavera
2024-10-27,Boné,5,1992.13,11952.78,Primavera
2024-10-27,Cera para Prancha,1,792.67,951.2,Primavera
2024-10-27,Rash Guard,5,596.19,3577.14,Primavera
2024-10-27,Roupa de Neoprene,3,428.02,1540.87,Primavera
2024-10-27,Camisa UV,3,726.61,2615.8,Primavera
2024-10-27,Boné,2,298.35,716.04,Primavera
2024-10-27,Roupa de Neoprene,5,161.13,966.78,Primavera
2024-10-27,Deck de Prancha,1,393.65,472.38,Primavera
2024-10-27,Bermuda de Surf,4,508.59,2441.23,Primavera
2024-10-27,Bermuda de Surf,2,942.65,2262.36,Primavera
2024-10-27,Capa de Prancha,2,241.45,579.48,Primavera
2024-10-27,Óculos de Sol,5,415.5,2493.0,Primavera
2024-10-27,Rash Guard,3,256.85,924.66,Primavera
2024-10-27,Leash,4,457.7,2196.96,Primavera
2024-10-27,Capa de Prancha,1,1965.64,2358.77,Primavera
2024-10-27,Boné,1,788.23,945.88,Primavera
2024-10-27,Leash,5,1969.33,11815.98,Primavera
2024-10-27,Prancha de Surf,5,1797.3,10783.8,Primavera
2024-10-27,Boné,3,358.71,1291.36,Primavera
2024-10-27,Boné,4,1964.15,9427.92,Primavera
2024-10-27,Mochila Impermeável,4,647.89,3109.87,Primavera
2024-10-27,Óculos de Sol,5,303.98,1823.88,Primavera
2024-10-27,Óculos de Sol,1,1014.76,1217.71,Primavera
2024-10-27,Deck de Prancha,5,694.95,4169.7,Primavera
2024-10-27,Prancha de Surf,4,816.57,3919.54,Primavera
2024-10-27,Prancha de Surf,3,529.54,1906.34,Primavera
2024-10-27,Rash Guard,5,646.08,3876.48,Primavera
2024-10-27,Bermuda de Surf,1,1325.48,1590.58,Primavera
2024-10-27,Deck de Prancha,5,314.69,1888.14,Primavera
2024-10-27,Prancha de Surf,1,1239.9,1487.88,Primavera
2024-10-27,Camisa UV,4,1533.87,7362.58,Primavera
2024-10-27,Chinelo,1,1058.68,1270.42,Primavera
2024-10-27,Deck de Prancha,2,351.16,842.78,Primavera
2024-10-27,Chinelo,4,1473.68,7073.66,Primavera
2024-10-27,Boné,1,1707.09,2048.51,Primavera
2024-10-27,Bermuda de Surf,2,1416.13,3398.71,Primavera
2024-10-27,Camisa UV,3,210.37,757.33,Primavera
2024-10-28,Prancha de Surf,1,387.93,465.52,Primavera
2024-10-28,Cera para Prancha,4,273.99,1315.15,Primavera
2024-10-28,Boné,2,1266.83,3040.39,Primavera
2024-10-28,Roupa de Neoprene,3,1104.49,3976.16,Primavera
2024-10-28,Roupa de Neoprene,5,274.89,1649.34,Primavera
2024-10-28,Boné,4,858.1,4118.88,Primavera
2024-10-28,Cera para Prancha,3,1753.15,6311.34,Primavera
2024-10-28,Roupa de Neoprene,5,1360.62,8163.72,Primavera
2024-10-28,Boné,1,860.56,1032.67,Primavera
2024-10-28,Leash,5,1033.59,6201.54,Primavera
2024-10-28,Leash,2,1317.67,3162.41,Primavera
2024-10-28,Roupa de Neoprene,4,205.4,985.92,Primavera
2024-10-28,Bermuda de Surf,5,1240.3,7441.8,Primavera
2024-10-28,Cera para Prancha,3,1715.7,6176.52,Primavera
2024-10-28,Deck de Prancha,2,1106.73,2656.15,Primavera
2024-10-28,Óculos de Sol,2,232.17,557.21,Primavera
2024-10-28,Mochila Impermeável,2,1717.28,4121.47,Primavera
2024-10-28,Leash,3,1753.86,6313.9,Primavera
2024-10-28,Prancha de Surf,2,1704.68,4091.23,Primavera
2024-10-28,Prancha de Surf,2,1896.28,4551.07,Primavera
2024-10-28,Óculos de Sol,1,407.11,488.53,Primavera
2024-10-28,Óculos de Sol,4,767.33,3683.18,Primavera
2024-10-28,Chinelo,5,1782.93,10697.58,Primavera
2024-10-28,Deck de Prancha,5,223.25,1339.5,Primavera
2024-10-28,Leash,4,1429.19,6860.11,Primavera
2024-10-28,Mochila Impermeável,5,400.1,2400.6,Primavera
2024-10-28,Chinelo,2,146.89,352.54,Primavera
2024-10-28,Cera para Prancha,4,100.91,484.37,Primavera
2024-10-28,Mochila Impermeável,1,366.16,439.39,Primavera
2024-10-28,Óculos de Sol,3,764.15,2750.94,Primavera
2024-10-28,Óculos de Sol,2,258.9,621.36,Primavera
2024-10-28,Prancha de Surf,2,825.09,1980.22,Primavera
2024-10-28,Deck de Prancha,5,650.82,3904.92,Primavera
2024-10-28,Óculos de Sol,2,1862.84,4470.82,Primavera
2024-10-28,Deck de Prancha,4,1039.38,4989.02,Primavera
2024-10-28,Capa de Prancha,1,1030.97,1237.16,Primavera
2024-10-28,Mochila Impermeável,1,1022.8,1227.36,Primavera
2024-10-28,Rash Guard,2,774.71,1859.3,Primavera
2024-10-28,Mochila Impermeável,1,1487.8,1785.36,Primavera
2024-10-28,Roupa de Neoprene,4,1750.35,8401.68,Primavera
2024-10-28,Boné,4,954.21,4580.21,Primavera
2024-10-28,Cera para Prancha,4,1466.22,7037.86,Primavera
2024-10-28,Leash,2,1646.35,3951.24,Primavera
2024-10-28,Boné,2,1665.21,3996.5,Primavera
2024-10-28,Leash,1,1246.81,1496.17,Primavera
2024-10-28,Mochila Impermeável,2,1161.58,2787.79,Primavera
2024-10-28,Bermuda de Surf,3,1183.48,4260.53,Primavera
2024-10-28,Camisa UV,4,1944.73,9334.7,Primavera
2024-10-28,Chinelo,2,476.05,1142.52,Primavera
2024-10-28,Chinelo,5,664.26,3985.56,Primavera
2024-10-28,Cera para Prancha,3,392.9,1414.44,Primavera
2024-10-28,Cera para Prancha,2,486.15,1166.76,Primavera
2024-10-28,Bermuda de Surf,4,171.32,822.34,Primavera
2024-10-28,Roupa de Neoprene,2,1394.72,3347.33,Primavera
2024-10-28,Rash Guard,1,1421.04,1705.25,Primavera
2024-10-28,Camisa UV,4,476.19,2285.71,Primavera
2024-10-28,Óculos de Sol,1,409.57,491.48,Primavera
2024-10-28,Leash,2,351.84,844.42,Primavera
2024-10-28,Mochila Impermeável,5,429.56,2577.36,Primavera
2024-10-28,Bermuda de Surf,2,1386.39,3327.34,Primavera
2024-10-28,Chinelo,3,1988.94,7160.18,Primavera
2024-10-28,Camisa UV,4,1317.92,6326.02,Primavera
2024-10-29,Deck de Prancha,2,1346.55,3231.72,Primavera
2024-10-29,Deck de Prancha,5,152.58,915.48,Primavera
2024-10-29,Leash,5,1739.92,10439.52,Primavera
2024-10-29,Óculos de Sol,2,1658.38,3980.11,Primavera
2024-10-29,Rash Guard,2,1755.75,4213.8,Primavera
2024-10-29,Capa de Prancha,5,1310.89,7865.34,Primavera
2024-10-29,Deck de Prancha,4,1946.6,9343.68,Primavera
2024-10-29,Mochila Impermeável,4,1885.24,9049.15,Primavera
2024-10-29,Boné,1,306.93,368.32,Primavera
2024-10-29,Cera para Prancha,1,222.58,267.1,Primavera
2024-10-29,Boné,2,1459.19,3502.06,Primavera
2024-10-29,Chinelo,5,1297.37,7784.22,Primavera
2024-10-29,Rash Guard,5,280.98,1685.88,Primavera
2024-10-29,Prancha de Surf,4,426.28,2046.14,Primavera
2024-10-29,Óculos de Sol,3,1447.96,5212.66,Primavera
2024-10-29,Capa de Prancha,2,282.36,677.66,Primavera
2024-10-29,Camisa UV,4,1072.85,5149.68,Primavera
2024-10-29,Leash,5,1738.06,10428.36,Primavera
2024-10-29,Boné,3,516.06,1857.82,Primavera
2024-10-29,Bermuda de Surf,2,1119.03,2685.67,Primavera
2024-10-29,Mochila Impermeável,3,1874.17,6747.01,Primavera
2024-10-29,Óculos de Sol,1,1268.59,1522.31,Primavera
2024-10-29,Chinelo,2,1697.72,4074.53,Primavera
2024-10-29,Deck de Prancha,4,526.49,2527.15,Primavera
2024-10-29,Chinelo,5,1094.53,6567.18,Primavera
2024-10-29,Boné,3,770.62,2774.23,Primavera
2024-10-29,Roupa de Neoprene,1,921.19,1105.43,Primavera
2024-10-29,Óculos de Sol,5,1336.66,8019.96,Primavera
2024-10-29,Deck de Prancha,3,1364.09,4910.72,Primavera
2024-10-29,Leash,5,913.77,5482.62,Primavera
2024-10-29,Leash,3,482.42,1736.71,Primavera
2024-10-29,Leash,3,1035.44,3727.58,Primavera
2024-10-29,Óculos de Sol,4,1837.03,8817.74,Primavera
2024-10-29,Rash Guard,1,306.5,367.8,Primavera
2024-10-29,Roupa de Neoprene,4,835.36,4009.73,Primavera
2024-10-29,Roupa de Neoprene,1,599.12,718.94,Primavera
2024-10-29,Capa de Prancha,3,793.6,2856.96,Primavera
2024-10-30,Mochila Impermeável,2,1176.6,2823.84,Primavera
2024-10-30,Leash,1,757.45,908.94,Primavera
2024-10-30,Prancha de Surf,5,1758.29,10549.74,Primavera
2024-10-30,Boné,3,1600.25,5760.9,Primavera
2024-10-30,Boné,5,805.07,4830.42,Primavera
2024-10-30,Rash Guard,4,773.4,3712.32,Primavera
2024-10-30,Chinelo,1,1246.26,1495.51,Primavera
2024-10-30,Capa de Prancha,5,518.92,3113.52,Primavera
2024-10-30,Mochila Impermeável,4,699.62,3358.18,Primavera
2024-10-30,Rash Guard,2,204.45,490.68,Primavera
